adjudication_id,card_id,draw_kind,section_id,frame,subject_kind,subject_id,position_source,target_weight,bbox_x1,bbox_y1,bbox_x2,bbox_y2,verdict,certainty,verdict_source,note,overlay_opened_utc,adjudicated_utc
720p60_06#720p60_06_d02,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d02,,,705.000,240.000,775.000,433.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_06_m05 at IoU 0.712006,,2026-09-11T19:55:20Z
720p60_06#720p60_06_d10,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d10,,,1194.000,294.750,1276.000,462.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_06_m09 at IoU 0.687651,,2026-09-11T19:55:20Z
720p60_06#720p60_06_d08,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d08,,,1162.000,400.000,1246.000,619.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_06_m08 at IoU 0.641202,,2026-09-11T19:55:20Z
720p60_06#720p60_06_d03,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d03,,,398.500,373.500,491.500,595.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_06_m01 at IoU 0.610986,,2026-09-11T19:55:20Z
720p60_06#720p60_06_d01,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d01,,,1086.000,363.500,1178.000,579.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_06_m07 at IoU 0.561384,,2026-09-11T19:55:20Z
720p60_06#720p60_06_d06,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d06,,,483.000,305.000,551.000,497.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_06_m02 at IoU 0.542279,,2026-09-11T19:55:20Z
720p60_07#720p60_07_d02,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d02,,,660.000,320.000,749.000,545.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_07_m03 at IoU 0.673778,,2026-09-11T19:55:20Z
720p60_07#720p60_07_d00,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d00,,,431.500,210.000,514.000,403.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_07_m02 at IoU 0.660246,,2026-09-11T19:55:20Z
720p60_07#720p60_07_d01,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d01,,,197.250,304.500,302.250,554.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_07_m01 at IoU 0.520005,,2026-09-11T19:55:20Z
720p60_08#720p60_08_d00,720p60_08,720p60,,,COMPARATOR_BOX,720p60_08_d00,,,210.500,38.500,673.500,711.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_08_m00 at IoU 0.810945,,2026-09-11T19:55:20Z
720p60_08#720p60_08_d01,720p60_08,720p60,,,COMPARATOR_BOX,720p60_08_d01,,,0.000,314.250,112.062,708.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_08_m02 at IoU 0.646406,,2026-09-11T19:55:20Z
720p60_09#720p60_09_d00,720p60_09,720p60,,,COMPARATOR_BOX,720p60_09_d00,,,887.000,3.000,1279.000,713.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_09_m01 at IoU 0.865586,,2026-09-11T19:55:20Z
720p60_09#720p60_09_d01,720p60_09,720p60,,,COMPARATOR_BOX,720p60_09_d01,,,3.000,174.000,829.000,716.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_09_m00 at IoU 0.815528,,2026-09-11T19:55:20Z
720p60_10#720p60_10_d00,720p60_10,720p60,,,COMPARATOR_BOX,720p60_10_d00,,,668.000,19.000,1276.000,714.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_10_m00 at IoU 0.635932,,2026-09-11T19:55:20Z
720p60_11#720p60_11_d13,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d13,,,662.500,283.000,760.500,475.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_11_m03 at IoU 0.786268,,2026-09-11T19:55:20Z
720p60_11#720p60_11_d02,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d02,,,1187.000,212.125,1271.000,446.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_11_m10 at IoU 0.75432,,2026-09-11T19:55:20Z
720p60_11#720p60_11_d04,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d04,,,596.000,266.500,706.000,516.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_11_m02 at IoU 0.749782,,2026-09-11T19:55:20Z
720p60_11#720p60_11_d07,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d07,,,1081.000,193.000,1173.000,433.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_11_m09 at IoU 0.675,,2026-09-11T19:55:20Z
720p60_11#720p60_11_d00,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d00,,,421.500,351.500,522.500,595.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_11_m00 at IoU 0.650583,,2026-09-11T19:55:20Z
720p60_11#720p60_11_d08,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d08,,,480.750,203.750,599.000,368.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_11_m01 at IoU 0.629284,,2026-09-11T19:55:20Z
720p60_12#720p60_12_d01,720p60_12,720p60,,,COMPARATOR_BOX,720p60_12_d01,,,327.000,44.000,972.000,710.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_12_m01 at IoU 0.889373,,2026-09-11T19:55:20Z
720p60_12#720p60_12_d00,720p60_12,720p60,,,COMPARATOR_BOX,720p60_12_d00,,,947.000,109.500,1279.000,714.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_12_m02 at IoU 0.882082,,2026-09-11T19:55:20Z
720p60_12#720p60_12_d02,720p60_12,720p60,,,COMPARATOR_BOX,720p60_12_d02,,,0.000,14.000,350.750,706.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_12_m00 at IoU 0.651662,,2026-09-11T19:55:20Z
720p60_13#720p60_13_d06,720p60_13,720p60,,,COMPARATOR_BOX,720p60_13_d06,,,871.500,136.500,940.500,236.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_13_m06 at IoU 0.86505,,2026-09-11T19:55:20Z
720p60_13#720p60_13_d07,720p60_13,720p60,,,COMPARATOR_BOX,720p60_13_d07,,,483.500,266.250,557.500,392.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_13_m04 at IoU 0.710355,,2026-09-11T19:55:20Z
720p60_13#720p60_13_d00,720p60_13,720p60,,,COMPARATOR_BOX,720p60_13_d00,,,714.000,342.000,796.000,500.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_13_m05 at IoU 0.683101,,2026-09-11T19:55:20Z
720p60_13#720p60_13_d02,720p60_13,720p60,,,COMPARATOR_BOX,720p60_13_d02,,,223.000,125.500,301.000,229.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_13_m00 at IoU 0.607618,,2026-09-11T19:55:20Z
720p60_13#720p60_13_d01,720p60_13,720p60,,,COMPARATOR_BOX,720p60_13_d01,,,387.000,257.000,487.500,388.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_13_m03 at IoU 0.582398,,2026-09-11T19:55:20Z
720p60_13#720p60_13_d04,720p60_13,720p60,,,COMPARATOR_BOX,720p60_13_d04,,,850.000,430.000,930.000,559.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_13_m10 at IoU 0.551437,,2026-09-11T19:55:20Z
720p60_13#720p60_13_d03,720p60_13,720p60,,,COMPARATOR_BOX,720p60_13_d03,,,407.750,465.000,498.250,589.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_13_m09 at IoU 0.54194,,2026-09-11T19:55:20Z
720p60_14#720p60_14_d03,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d03,,,620.000,59.062,710.000,300.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_14_m02 at IoU 0.913225,,2026-09-11T19:55:20Z
720p60_14#720p60_14_d00,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d00,,,832.000,146.000,956.000,409.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_14_m03 at IoU 0.868515,,2026-09-11T19:55:20Z
720p60_14#720p60_14_d02,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d02,,,1184.000,85.000,1278.000,340.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_14_m04 at IoU 0.739752,,2026-09-11T19:55:20Z
720p60_14#720p60_14_d16,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d16,,,273.000,382.000,370.000,613.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_14_m01 at IoU 0.533583,,2026-09-11T19:55:20Z
720p60_15#720p60_15_d05,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d05,,,739.000,174.000,803.000,418.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_15_m09 at IoU 0.832223,,2026-09-11T19:55:20Z
720p60_15#720p60_15_d07,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d07,,,963.000,221.750,1031.000,384.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_15_m10 at IoU 0.66565,,2026-09-11T19:55:20Z
720p60_15#720p60_15_d08,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d08,,,586.000,99.000,691.000,389.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_15_m06 at IoU 0.639148,,2026-09-11T19:55:20Z
720p60_15#720p60_15_d03,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d03,,,677.000,150.375,771.000,460.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_15_m08 at IoU 0.625143,,2026-09-11T19:55:20Z
720p60_15#720p60_15_d02,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d02,,,136.500,176.625,275.750,455.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_15_m01 at IoU 0.614697,,2026-09-11T19:55:20Z
720p60_15#720p60_15_d09,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d09,,,1040.000,233.000,1096.000,398.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_15_m11 at IoU 0.606429,,2026-09-11T19:55:20Z
720p60_15#720p60_15_d00,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d00,,,261.500,133.500,402.500,453.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_15_m02 at IoU 0.501138,,2026-09-11T19:55:20Z
720p60_16#720p60_16_d00,720p60_16,720p60,,,COMPARATOR_BOX,720p60_16_d00,,,839.000,1.500,1279.000,663.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_16_m03 at IoU 0.944009,,2026-09-11T19:55:20Z
720p60_16#720p60_16_d01,720p60_16,720p60,,,COMPARATOR_BOX,720p60_16_d01,,,0.125,14.000,205.250,518.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_16_m00 at IoU 0.853698,,2026-09-11T19:55:20Z
720p60_16#720p60_16_d02,720p60_16,720p60,,,COMPARATOR_BOX,720p60_16_d02,,,456.500,53.000,699.500,577.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_16_m01 at IoU 0.807371,,2026-09-11T19:55:20Z
720p60_17#720p60_17_d00,720p60_17,720p60,,,COMPARATOR_BOX,720p60_17_d00,,,456.000,279.000,524.500,429.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_17_m00 at IoU 0.868421,,2026-09-11T19:55:20Z
720p60_17#720p60_17_d02,720p60_17,720p60,,,COMPARATOR_BOX,720p60_17_d02,,,562.500,243.500,624.500,398.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_17_m01 at IoU 0.767156,,2026-09-11T19:55:20Z
720p60_17#720p60_17_d04,720p60_17,720p60,,,COMPARATOR_BOX,720p60_17_d04,,,1006.000,237.500,1054.000,387.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_17_m07 at IoU 0.749462,,2026-09-11T19:55:20Z
720p60_17#720p60_17_d06,720p60_17,720p60,,,COMPARATOR_BOX,720p60_17_d06,,,609.000,164.500,669.000,283.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_17_m03 at IoU 0.711864,,2026-09-11T19:55:20Z
720p60_17#720p60_17_d07,720p60_17,720p60,,,COMPARATOR_BOX,720p60_17_d07,,,113.688,398.500,176.750,496.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_17_m12 at IoU 0.623617,,2026-09-11T19:55:20Z
720p60_17#720p60_17_d05,720p60_17,720p60,,,COMPARATOR_BOX,720p60_17_d05,,,909.000,378.500,1015.000,544.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_17_m09 at IoU 0.615129,,2026-09-11T19:55:20Z
720p60_17#720p60_17_d08,720p60_17,720p60,,,COMPARATOR_BOX,720p60_17_d08,,,549.000,154.500,588.000,275.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_17_m02 at IoU 0.611394,,2026-09-11T19:55:20Z
720p60_17#720p60_17_d01,720p60_17,720p60,,,COMPARATOR_BOX,720p60_17_d01,,,1046.000,223.875,1116.000,382.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_17_m08 at IoU 0.551533,,2026-09-11T19:55:20Z
720p60_18#720p60_18_d00,720p60_18,720p60,,,COMPARATOR_BOX,720p60_18_d00,,,449.000,0.000,929.000,619.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_18_m00 at IoU 0.861323,,2026-09-11T19:55:20Z
720p60_19#720p60_19_d03,720p60_19,720p60,,,COMPARATOR_BOX,720p60_19_d03,,,820.000,348.250,932.000,714.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_19_m02 at IoU 0.833826,,2026-09-11T19:55:20Z
720p60_19#720p60_19_d02,720p60_19,720p60,,,COMPARATOR_BOX,720p60_19_d02,,,644.500,260.000,849.500,714.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_19_m01 at IoU 0.663444,,2026-09-11T19:55:20Z
720p60_19#720p60_19_d07,720p60_19,720p60,,,COMPARATOR_BOX,720p60_19_d07,,,330.500,340.750,467.000,715.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_19_m03 at IoU 0.616786,,2026-09-11T19:55:20Z
720p60_20#720p60_20_d04,720p60_20,720p60,,,COMPARATOR_BOX,720p60_20_d04,,,758.500,301.250,834.500,459.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_20_m04 at IoU 0.722064,,2026-09-11T19:55:20Z
720p60_20#720p60_20_d08,720p60_20,720p60,,,COMPARATOR_BOX,720p60_20_d08,,,244.750,154.750,285.250,283.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_20_m11 at IoU 0.644489,,2026-09-11T19:55:20Z
720p60_20#720p60_20_d07,720p60_20,720p60,,,COMPARATOR_BOX,720p60_20_d07,,,337.250,185.500,409.750,361.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_20_m01 at IoU 0.626829,,2026-09-11T19:55:20Z
720p60_20#720p60_20_d02,720p60_20,720p60,,,COMPARATOR_BOX,720p60_20_d02,,,1018.000,346.500,1082.000,507.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_20_m05 at IoU 0.605942,,2026-09-11T19:55:20Z
720p60_20#720p60_20_d01,720p60_20,720p60,,,COMPARATOR_BOX,720p60_20_d01,,,582.500,353.500,680.500,563.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_20_m03 at IoU 0.595277,,2026-09-11T19:55:20Z
720p60_20#720p60_20_d03,720p60_20,720p60,,,COMPARATOR_BOX,720p60_20_d03,,,1100.000,391.500,1204.000,561.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_20_m06 at IoU 0.536538,,2026-09-11T19:55:20Z
720p60_21#720p60_21_d06,720p60_21,720p60,,,COMPARATOR_BOX,720p60_21_d06,,,839.000,256.000,893.000,526.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_21_m07 at IoU 0.692274,,2026-09-11T19:55:20Z
720p60_21#720p60_21_d00,720p60_21,720p60,,,COMPARATOR_BOX,720p60_21_d00,,,1151.000,325.000,1243.000,543.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_21_m08 at IoU 0.653705,,2026-09-11T19:55:20Z
720p60_21#720p60_21_d01,720p60_21,720p60,,,COMPARATOR_BOX,720p60_21_d01,,,584.000,343.500,674.000,571.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_21_m02 at IoU 0.598828,,2026-09-11T19:55:20Z
720p60_21#720p60_21_d05,720p60_21,720p60,,,COMPARATOR_BOX,720p60_21_d05,,,690.000,294.500,797.000,465.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_21_m06 at IoU 0.539864,,2026-09-11T19:55:20Z
720p60_22#720p60_22_d00,720p60_22,720p60,,,COMPARATOR_BOX,720p60_22_d00,,,0.062,482.500,110.750,713.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_22_m02 at IoU 0.866367,,2026-09-11T19:55:20Z
720p60_22#720p60_22_d01,720p60_22,720p60,,,COMPARATOR_BOX,720p60_22_d01,,,366.250,98.500,746.000,714.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_22_m00 at IoU 0.837164,,2026-09-11T19:55:20Z
720p60_23#720p60_23_d02,720p60_23,720p60,,,COMPARATOR_BOX,720p60_23_d02,,,2.000,291.500,61.688,454.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_23_m02 at IoU 0.842245,,2026-09-11T19:55:20Z
720p60_23#720p60_23_d06,720p60_23,720p60,,,COMPARATOR_BOX,720p60_23_d06,,,584.000,279.000,638.000,427.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_23_m05 at IoU 0.746579,,2026-09-11T19:55:20Z
720p60_23#720p60_23_d03,720p60_23,720p60,,,COMPARATOR_BOX,720p60_23_d03,,,210.000,365.500,313.000,508.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_23_m01 at IoU 0.695295,,2026-09-11T19:55:20Z
720p60_23#720p60_23_d08,720p60_23,720p60,,,COMPARATOR_BOX,720p60_23_d08,,,529.000,210.625,565.000,361.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_23_m04 at IoU 0.598271,,2026-09-11T19:55:20Z
720p60_23#720p60_23_d05,720p60_23,720p60,,,COMPARATOR_BOX,720p60_23_d05,,,446.750,391.000,499.750,521.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_23_m08 at IoU 0.586224,,2026-09-11T19:55:20Z
720p60_23#720p60_23_d01,720p60_23,720p60,,,COMPARATOR_BOX,720p60_23_d01,,,195.500,208.500,238.250,349.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_23_m00 at IoU 0.546544,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d04,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d04,,,790.000,402.000,852.000,549.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m09 at IoU 0.872537,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d06,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d06,,,559.000,193.250,627.000,293.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m05 at IoU 0.752268,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d01,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d01,,,290.250,245.000,347.750,365.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m01 at IoU 0.713219,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d07,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d07,,,742.000,341.500,805.000,459.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m08 at IoU 0.704354,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d00,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d00,,,155.000,235.500,231.500,372.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m00 at IoU 0.677632,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d02,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d02,,,392.500,358.500,474.500,490.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m03 at IoU 0.625219,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d03,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d03,,,322.000,351.000,379.000,517.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m02 at IoU 0.609319,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d10,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d10,,,462.500,189.250,528.000,259.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m04 at IoU 0.591987,,2026-09-11T19:55:20Z
720p60_24#720p60_24_d05,720p60_24,720p60,,,COMPARATOR_BOX,720p60_24_d05,,,464.000,513.000,518.000,581.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_24_m10 at IoU 0.537933,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d05,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d05,,,821.000,422.000,885.000,564.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m09 at IoU 0.646567,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d01,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d01,,,709.000,223.500,761.000,331.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m04 at IoU 0.645366,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d00,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d00,,,92.750,291.500,147.250,421.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m00 at IoU 0.621242,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d03,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d03,,,478.000,472.000,536.500,599.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m10 at IoU 0.614893,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d09,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d09,,,317.750,198.500,390.250,299.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m02 at IoU 0.570297,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d07,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d07,,,773.000,320.250,819.000,446.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m06 at IoU 0.56,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d06,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d06,,,540.000,412.500,616.000,570.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m08 at IoU 0.53229,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d02,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d02,,,394.000,189.625,473.000,311.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m03 at IoU 0.52409,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d08,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d08,,,778.000,270.500,830.000,426.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m05 at IoU 0.514793,,2026-09-11T19:55:20Z
720p60_25#720p60_25_d04,720p60_25,720p60,,,COMPARATOR_BOX,720p60_25_d04,,,310.000,273.500,356.000,408.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_25_m01 at IoU 0.508594,,2026-09-11T19:55:20Z
720p60_26#720p60_26_d02,720p60_26,720p60,,,COMPARATOR_BOX,720p60_26_d02,,,602.000,313.500,672.000,524.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_26_m03 at IoU 0.864847,,2026-09-11T19:55:20Z
720p60_26#720p60_26_d06,720p60_26,720p60,,,COMPARATOR_BOX,720p60_26_d06,,,484.500,263.000,558.500,429.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_26_m01 at IoU 0.599642,,2026-09-11T19:55:20Z
720p60_26#720p60_26_d04,720p60_26,720p60,,,COMPARATOR_BOX,720p60_26_d04,,,409.250,351.000,493.250,587.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_26_m02 at IoU 0.550898,,2026-09-11T19:55:20Z
720p60_26#720p60_26_d01,720p60_26,720p60,,,COMPARATOR_BOX,720p60_26_d01,,,958.000,218.500,1028.000,384.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_26_m06 at IoU 0.515978,,2026-09-11T19:55:20Z
720p60_27#720p60_27_d00,720p60_27,720p60,,,COMPARATOR_BOX,720p60_27_d00,,,1019.000,404.000,1091.000,581.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_27_m06 at IoU 0.76715,,2026-09-11T19:55:20Z
720p60_27#720p60_27_d05,720p60_27,720p60,,,COMPARATOR_BOX,720p60_27_d05,,,662.000,200.500,713.000,336.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_27_m05 at IoU 0.696278,,2026-09-11T19:55:20Z
720p60_27#720p60_27_d09,720p60_27,720p60,,,COMPARATOR_BOX,720p60_27_d09,,,539.000,288.500,607.000,453.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_27_m02 at IoU 0.675668,,2026-09-11T19:55:20Z
720p60_27#720p60_27_d03,720p60_27,720p60,,,COMPARATOR_BOX,720p60_27_d03,,,358.750,408.000,413.250,589.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 720p60_27_m03 at IoU 0.671487,,2026-09-11T19:55:20Z
